Year,Month,Day,Hour,Minute,Second,HYY_META.T168
2016,2,26,10,30,0,-5.394
2016,2,26,11,0,0,-5.7703333
2016,2,26,11,30,0,-5.7956667
2016,2,26,12,0,0,-5.7726665
2016,2,26,12,30,0,-5.962
2016,2,26,13,0,0,-5.950667
2016,2,26,13,30,0,-5.956
2016,2,26,14,0,0,-6.219333
2016,2,26,14,30,0,-6.2556667
2016,2,26,15,0,0,-6.59
2016,2,26,15,30,0,-6.725
2016,2,26,16,0,0,-6.808
2016,2,26,16,30,0,-6.935
2016,2,26,17,0,0,-6.879667
2016,2,26,17,30,0,-6.833
2016,2,26,18,0,0,-7.083667
2016,2,26,18,30,0,-7.526
2016,2,26,19,0,0,-8.232
2016,2,26,19,30,0,-8.799334
2016,2,26,20,0,0,-9.271667
2016,2,26,20,30,0,-9.681666
2016,2,26,21,0,0,-10.044666
2016,2,26,21,30,0,-10.453
2016,2,26,22,0,0,-10.894333
2016,2,26,22,30,0,-11.341
2016,2,26,23,0,0,-11.867
2016,2,26,23,30,0,-12.204667
2016,2,27,0,0,0,-12.607
2016,2,27,0,30,0,-12.766666
2016,2,27,1,0,0,-12.724667
2016,2,27,1,30,0,-12.684667
2016,2,27,2,0,0,-12.715
2016,2,27,2,30,0,-12.631
2016,2,27,3,0,0,-12.76
2016,2,27,3,30,0,-13.031
2016,2,27,4,0,0,-12.714
2016,2,27,4,30,0,-12.507
2016,2,27,5,0,0,-12.094334
2016,2,27,5,30,0,-11.616
2016,2,27,6,0,0,-11.123667
2016,2,27,6,30,0,-10.812
2016,2,27,7,0,0,-11.116667
2016,2,27,7,30,0,-10.83
2016,2,27,8,0,0,-10.347
2016,2,27,8,30,0,-9.929
2016,2,27,9,0,0,-9.440666
2016,2,27,9,30,0,-9.111
2016,2,27,10,0,0,-8.552333
2016,2,27,10,30,0,-7.9543333
2016,2,27,11,0,0,-7.3966665
2016,2,27,11,30,0,-6.850333
2016,2,27,12,0,0,-6.2243333
2016,2,27,12,30,0,-5.953
2016,2,27,13,0,0,-5.4536667
2016,2,27,13,30,0,-4.971667
2016,2,27,14,0,0,-4.608333
2016,2,27,14,30,0,-4.638
2016,2,27,15,0,0,-4.525
2016,2,27,15,30,0,-4.5136666
2016,2,27,16,0,0,-4.617
2016,2,27,16,30,0,-4.8083334
2016,2,27,17,0,0,-5.166
2016,2,27,17,30,0,-5.7816668
2016,2,27,18,0,0,-6.345667
2016,2,27,18,30,0,-6.6253333
2016,2,27,19,0,0,-6.885
2016,2,27,19,30,0,-7.229
2016,2,27,20,0,0,-6.847
2016,2,27,20,30,0,-6.456333
2016,2,27,21,0,0,-6.17
2016,2,27,21,30,0,-5.7886667
2016,2,27,22,0,0,-5.483333
2016,2,27,22,30,0,-5.085
2016,2,27,23,0,0,-4.8246665
2016,2,27,23,30,0,-4.5346665
2016,2,28,0,0,0,-4.1963334
2016,2,28,0,30,0,-3.76
2016,2,28,1,0,0,-3.5473332
2016,2,28,1,30,0,-3.387
2016,2,28,2,0,0,-3.3676667
2016,2,28,2,30,0,-3.4563334
2016,2,28,3,0,0,-3.37
2016,2,28,3,30,0,-3.4013333
2016,2,28,4,0,0,-3.344
2016,2,28,4,30,0,-3.2166667
2016,2,28,5,0,0,-3.0356667
2016,2,28,5,30,0,-2.8656666
2016,2,28,6,0,0,-2.7246666
2016,2,28,6,30,0,-2.7013333
2016,2,28,7,0,0,-2.723
2016,2,28,7,30,0,-2.694
2016,2,28,8,0,0,-2.6446667
2016,2,28,8,30,0,-2.6063333
2016,2,28,9,0,0,-2.583
2016,2,28,9,30,0,-2.611
2016,2,28,10,0,0,-2.6723332
2016,2,28,10,30,0,-2.5846667
2016,2,28,11,0,0,-2.4203334
2016,2,28,11,30,0,-2.273
2016,2,28,12,0,0,-2.1256666
2016,2,28,12,30,0,-1.7593334
2016,2,28,13,0,0,-2.104
2016,2,28,13,30,0,-1.177
2016,2,28,14,0,0,-1.2173333
2016,2,28,14,30,0,-1.4916667
2016,2,28,15,0,0,-2.314
2016,2,28,15,30,0,-3.111
2016,2,28,16,0,0,-4.104
2016,2,28,16,30,0,-4.9856668
2016,2,28,17,0,0,-6.0763335
2016,2,28,17,30,0,-7.012
2016,2,28,18,0,0,-7.6896667
2016,2,28,18,30,0,-8.227333
2016,2,28,19,0,0,-8.383
2016,2,28,19,30,0,-8.651
2016,2,28,20,0,0,-9.316
2016,2,28,20,30,0,-9.623
2016,2,28,21,0,0,-10.041333
2016,2,28,21,30,0,-10.274333
2016,2,28,22,0,0,-10.259334
2016,2,28,22,30,0,-10.237333
2016,2,28,23,0,0,-9.639667
2016,2,28,23,30,0,-9.5
2016,2,29,0,0,0,-9.533667
2016,2,29,0,30,0,-9.395333
2016,2,29,1,0,0,-9.339334
2016,2,29,1,30,0,-9.452759
2016,2,29,2,0,0,-9.501667
2016,2,29,2,30,0,-9.630667
2016,2,29,3,0,0,-9.824
2016,2,29,3,30,0,-9.944
2016,2,29,4,0,0,-10.164333
2016,2,29,4,30,0,-10.603
2016,2,29,5,0,0,-11.019333
2016,2,29,5,30,0,-11.369
2016,2,29,6,0,0,-11.714666
2016,2,29,6,30,0,-11.977333
2016,2,29,7,0,0,-12.345333
2016,2,29,7,30,0,-12.502334
2016,2,29,8,0,0,-12.658
2016,2,29,8,30,0,-12.393
2016,2,29,9,0,0,-12.085333
2016,2,29,9,30,0,-11.613667
2016,2,29,10,0,0,-10.682667
2016,2,29,10,30,0,-9.627666
2016,2,29,11,0,0,-8.543
2016,2,29,11,30,0,-7.2433333
2016,2,29,12,0,0,-6.1126666
2016,2,29,12,30,0,-5.0846667
2016,2,29,13,0,0,-4.4873333
2016,2,29,13,30,0,-4.0196667
2016,2,29,14,0,0,-3.887
2016,2,29,14,30,0,-3.8716667
2016,2,29,15,0,0,-3.821
2016,2,29,15,30,0,-3.9186666
2016,2,29,16,0,0,-4.0646667
2016,2,29,16,30,0,-4.063
2016,2,29,17,0,0,-4.116667
2016,2,29,17,30,0,-4.0853333
2016,2,29,18,0,0,-4.003
2016,2,29,18,30,0,-3.886
2016,2,29,19,0,0,-3.767
2016,2,29,19,30,0,-3.8416667
2016,2,29,20,0,0,-4.304333
2016,2,29,20,30,0,-4.6136665
2016,2,29,21,0,0,-4.873
2016,2,29,21,30,0,-5.1336665
2016,2,29,22,0,0,-5.375
2016,2,29,22,30,0,-5.42
2016,2,29,23,0,0,-5.2556667
2016,2,29,23,30,0,-4.8033333
2016,3,1,0,0,0,-4.6846666
2016,3,1,0,30,0,-4.957667
2016,3,1,1,0,0,-5.286
2016,3,1,1,30,0,-5.4923334
2016,3,1,2,0,0,-5.6796665
2016,3,1,2,30,0,-5.99
2016,3,1,3,0,0,-6.4933333
2016,3,1,3,30,0,-7.063
2016,3,1,4,0,0,-7.588333
2016,3,1,4,30,0,-7.8163333
2016,3,1,5,0,0,-7.7966666
2016,3,1,5,30,0,-8.259
2016,3,1,6,0,0,-8.611667
2016,3,1,6,30,0,-8.720667
2016,3,1,7,0,0,-9.059334
2016,3,1,7,30,0,-9.269
2016,3,1,8,0,0,-9.200334
2016,3,1,8,30,0,-9.155
2016,3,1,9,0,0,-8.897667
2016,3,1,9,30,0,-8.375667
2016,3,1,10,0,0,-7.8886666
2016,3,1,10,30,0,-6.6183333
2016,3,1,11,0,0,-5.3783336
2016,3,1,11,30,0,-4.451667
2016,3,1,12,0,0,-3.69
2016,3,1,12,30,0,-3.0906668
2016,3,1,13,0,0,-2.638
2016,3,1,13,30,0,-2.2996666
2016,3,1,14,0,0,-2.0713334
2016,3,1,14,30,0,-2.0553334
2016,3,1,15,0,0,-2.1133332
2016,3,1,15,30,0,-2.3253334
2016,3,1,16,0,0,-1.6936667
2016,3,1,16,30,0,-1.6413333
2016,3,1,17,0,0,-1.9146667
2016,3,1,17,30,0,-2.0266666
2016,3,1,18,0,0,-2.3313334
2016,3,1,18,30,0,-2.8843334
2016,3,1,19,0,0,-3.2033334
2016,3,1,19,30,0,-3.7316666
2016,3,1,20,0,0,-4.292333
2016,3,1,20,30,0,-4.8516665
2016,3,1,21,0,0,-5.2176666
2016,3,1,21,30,0,-5.6573334
2016,3,1,22,0,0,-6.1363335
2016,3,1,22,30,0,-6.5793333
2016,3,1,23,0,0,-7.026
2016,3,1,23,30,0,-7.525
2016,3,2,0,0,0,-8.032666
2016,3,2,0,30,0,-8.536333
2016,3,2,1,0,0,-8.965333
2016,3,2,1,30,0,-9.366667
2016,3,2,2,0,0,-10.019333
2016,3,2,2,30,0,-10.221666
2016,3,2,3,0,0,-10.111667
2016,3,2,3,30,0,-9.894667
2016,3,2,4,0,0,-9.684
2016,3,2,4,30,0,-9.415334
2016,3,2,5,0,0,-9.035
2016,3,2,5,30,0,-8.682333
2016,3,2,6,0,0,-8.389334
2016,3,2,6,30,0,-8.23069
2016,3,2,7,0,0,-8.256667
2016,3,2,7,30,0,-8.568334
2016,3,2,8,0,0,-8.667334
2016,3,2,8,30,0,-8.673667
2016,3,2,9,0,0,-8.458
2016,3,2,9,30,0,-8.287666
2016,3,2,10,0,0,-8.021334
2016,3,2,10,30,0,-7.635
2016,3,2,11,0,0,-7.3233333
2016,3,2,11,30,0,-6.2856665
2016,3,2,12,0,0,-5.4686666
2016,3,2,12,30,0,-4.964
2016,3,2,13,0,0,-4.7966666
2016,3,2,13,30,0,-4.554333
2016,3,2,14,0,0,-4.3203335
2016,3,2,14,30,0,-4.4353333
2016,3,2,15,0,0,-4.57
2016,3,2,15,30,0,-4.755
2016,3,2,16,0,0,-5.1116667
2016,3,2,16,30,0,-5.398667
2016,3,2,17,0,0,-5.758333
2016,3,2,17,30,0,-6.2176666
2016,3,2,18,0,0,-6.6023335
2016,3,2,18,30,0,-6.9756665
2016,3,2,19,0,0,-7.2626667
2016,3,2,19,30,0,-7.562667
2016,3,2,20,0,0,-7.761667
2016,3,2,20,30,0,-7.871
2016,3,2,21,0,0,-7.950333
2016,3,2,21,30,0,-8.043
2016,3,2,22,0,0,-8.189
2016,3,2,22,30,0,-8.538333
2016,3,2,23,0,0,-8.824
2016,3,2,23,30,0,-8.888667
2016,3,3,0,0,0,-8.864
2016,3,3,0,30,0,-8.584666
2016,3,3,1,0,0,-8.535334
2016,3,3,1,30,0,-8.582
2016,3,3,2,0,0,-8.843667
2016,3,3,2,30,0,-9.287666
2016,3,3,3,0,0,-9.500334
2016,3,3,3,30,0,-9.559
2016,3,3,4,0,0,-9.820666
2016,3,3,4,30,0,-9.984667
2016,3,3,5,0,0,-9.990666
2016,3,3,5,30,0,-10.157333
2016,3,3,6,0,0,-10.206667
2016,3,3,6,30,0,-10.17
2016,3,3,7,0,0,-10.190666
2016,3,3,7,30,0,-10.233666
2016,3,3,8,0,0,-10.124
2016,3,3,8,30,0,-9.776
2016,3,3,9,0,0,-9.489667
2016,3,3,9,30,0,-9.101
2016,3,3,10,0,0,-8.654667
2016,3,3,10,30,0,-8.100667
2016,3,3,11,0,0,-7.713
2016,3,3,11,30,0,-7.221667
2016,3,3,12,0,0,-6.8993335
2016,3,3,12,30,0,-6.5853333
2016,3,3,13,0,0,-6.218
2016,3,3,13,30,0,-5.923333
2016,3,3,14,0,0,-5.9296665
2016,3,3,14,30,0,-5.822
2016,3,3,15,0,0,-5.7856665
2016,3,3,15,30,0,-5.7733335
2016,3,3,16,0,0,-5.7873335
2016,3,3,16,30,0,-5.8693333
2016,3,3,17,0,0,-6.015
2016,3,3,17,30,0,-6.1423335
2016,3,3,18,0,0,-6.2436666
2016,3,3,18,30,0,-6.2986665
2016,3,3,19,0,0,-6.3056664
2016,3,3,19,30,0,-6.2126665
2016,3,3,20,0,0,-6.0456667
2016,3,3,20,30,0,-5.9016666
2016,3,3,21,0,0,-5.851333
2016,3,3,21,30,0,-5.904333
2016,3,3,22,0,0,-5.9276667
2016,3,3,22,30,0,-5.9726667
2016,3,3,23,0,0,-6.0186667
2016,3,3,23,30,0,-5.9773335
2016,3,4,0,0,0,-5.885667
2016,3,4,0,30,0,-5.809
2016,3,4,1,0,0,-5.7173333
2016,3,4,1,30,0,-5.725333
2016,3,4,2,0,0,-5.8753333
2016,3,4,2,30,0,-5.8983335
2016,3,4,3,0,0,-5.8626666
2016,3,4,3,30,0,-5.8226666
2016,3,4,4,0,0,-5.806
2016,3,4,4,30,0,-5.7703333
2016,3,4,5,0,0,-5.7356668
2016,3,4,5,30,0,-5.708667
2016,3,4,6,0,0,-5.682667
2016,3,4,6,30,0,-5.666
2016,3,4,7,0,0,-5.6193333
2016,3,4,7,30,0,-5.580333
2016,3,4,8,0,0,-5.5326667
2016,3,4,8,30,0,-5.418
2016,3,4,9,0,0,-5.242
2016,3,4,9,30,0,-5.0736666
2016,3,4,10,0,0,-4.863
2016,3,4,10,30,0,-4.6853333
2016,3,4,11,0,0,-4.391667
2016,3,4,11,30,0,-4.118
2016,3,4,12,0,0,-3.942
2016,3,4,12,30,0,-3.8886666
2016,3,4,13,0,0,-3.8583333
2016,3,4,13,30,0,-3.779
2016,3,4,14,0,0,-3.8633332
2016,3,4,14,30,0,-3.9413333
2016,3,4,15,0,0,-3.8973334
2016,3,4,15,30,0,-3.7083333
2016,3,4,16,0,0,-3.6396666
2016,3,4,16,30,0,-3.7093334
2016,3,4,17,0,0,-3.7216666
2016,3,4,17,30,0,-3.662
2016,3,4,18,0,0,-3.621
2016,3,4,18,30,0,-3.5903332
2016,3,4,19,0,0,-3.5613334
2016,3,4,19,30,0,-3.502
2016,3,4,20,0,0,-3.377
2016,3,4,20,30,0,-3.263
2016,3,4,21,0,0,-3.1203334
2016,3,4,21,30,0,-2.974
2016,3,4,22,0,0,-2.8266666
2016,3,4,22,30,0,-2.706
2016,3,4,23,0,0,-2.6296666
2016,3,4,23,30,0,-2.565
2016,3,5,0,0,0,-2.5096667
2016,3,5,0,30,0,-2.4633334
2016,3,5,1,0,0,-2.4366667
2016,3,5,1,30,0,-2.4006667
2016,3,5,2,0,0,-2.3766668
2016,3,5,2,30,0,-2.375
2016,3,5,3,0,0,-2.3736668
2016,3,5,3,30,0,-2.4076667
2016,3,5,4,0,0,-2.4446666
2016,3,5,4,30,0,-2.479
2016,3,5,5,0,0,-2.478
2016,3,5,5,30,0,-2.492
2016,3,5,6,0,0,-2.493
2016,3,5,6,30,0,-2.4793334
2016,3,5,7,0,0,-2.459
2016,3,5,7,30,0,-2.4763334
2016,3,5,8,0,0,-2.4563334
2016,3,5,8,30,0,-2.432
2016,3,5,9,0,0,-2.3413334
2016,3,5,9,30,0,-2.233
2016,3,5,10,0,0,-2.0676668
2016,3,5,10,30,0,-2.0336666
2016,3,5,11,0,0,-1.9886667
2016,3,5,11,30,0,-1.9413333
2016,3,5,12,0,0,-1.8316667
2016,3,5,12,30,0,-1.8803333
2016,3,5,13,0,0,-1.6736667
2016,3,5,13,30,0,-1.6566666
2016,3,5,14,0,0,-1.5636667
2016,3,5,14,30,0,-1.5773333
2016,3,5,15,0,0,-1.644
2016,3,5,15,30,0,-1.6123333
2016,3,5,16,0,0,-1.602
2016,3,5,16,30,0,-1.5636667
2016,3,5,17,0,0,-1.6786667
2016,3,5,17,30,0,-1.7893333
2016,3,5,18,0,0,-1.9243333
2016,3,5,18,30,0,-1.9883333
2016,3,5,19,0,0,-2.042
2016,3,5,19,30,0,-2.089
2016,3,5,20,0,0,-2.105
2016,3,5,20,30,0,-2.1106668
2016,3,5,21,0,0,-2.1123333
2016,3,5,21,30,0,-2.1556666
2016,3,5,22,0,0,-2.2073333
2016,3,5,22,30,0,-2.1943333
2016,3,5,23,0,0,-2.2096667
2016,3,5,23,30,0,-2.2106667
2016,3,6,0,0,0,-2.161
2016,3,6,0,30,0,-2.1303334
2016,3,6,1,0,0,-2.1256666
2016,3,6,1,30,0,-2.064
2016,3,6,2,0,0,-2.0146666
2016,3,6,2,30,0,-1.9516667
2016,3,6,3,0,0,-1.8883333
2016,3,6,3,30,0,-1.8396667
2016,3,6,4,0,0,-1.7586666
2016,3,6,4,30,0,-1.6463333
2016,3,6,5,0,0,-1.5486667
2016,3,6,5,30,0,-1.481
2016,3,6,6,0,0,-1.436
2016,3,6,6,30,0,-1.419
2016,3,6,7,0,0,-1.3843334
2016,3,6,7,30,0,-1.354
2016,3,6,8,0,0,-1.332
2016,3,6,8,30,0,-1.3166667
2016,3,6,9,0,0,-1.231
2016,3,6,9,30,0,-1.0723333
2016,3,6,10,0,0,-0.82633334
2016,3,6,10,30,0,-0.58566666
2016,3,6,11,0,0,-0.401
2016,3,6,11,30,0,-0.23033333
2016,3,6,12,0,0,-0.144
2016,3,6,12,30,0,-0.13766667
2016,3,6,13,0,0,0.049333334
2016,3,6,13,30,0,0.165
2016,3,6,14,0,0,0.534
2016,3,6,14,30,0,0.217
2016,3,6,15,0,0,-0.016
2016,3,6,15,30,0,-0.134
2016,3,6,16,0,0,-0.17533334
2016,3,6,16,30,0,-0.20633334
2016,3,6,17,0,0,-0.24033333
2016,3,6,17,30,0,-0.28666666
2016,3,6,18,0,0,-0.31866667
2016,3,6,18,30,0,-0.38033333
2016,3,6,19,0,0,-0.433
2016,3,6,19,30,0,-0.43233332
2016,3,6,20,0,0,-0.442
2016,3,6,20,30,0,-0.43766665
2016,3,6,21,0,0,-0.54933333
2016,3,6,21,30,0,-0.58466667
2016,3,6,22,0,0,-0.52666664
2016,3,6,22,30,0,-0.45166665
2016,3,6,23,0,0,-0.434
2016,3,6,23,30,0,-0.41
2016,3,7,0,0,0,-0.41533333
2016,3,7,0,30,0,-0.404
2016,3,7,1,0,0,-0.4
2016,3,7,1,30,0,-0.5313333
2016,3,7,2,0,0,-0.835
2016,3,7,2,30,0,-0.9036667
2016,3,7,3,0,0,-0.9776667
2016,3,7,3,30,0,-1.0183333
2016,3,7,4,0,0,-0.99666667
2016,3,7,4,30,0,-0.94233334
2016,3,7,5,0,0,-0.9026667
2016,3,7,5,30,0,-0.9356667
2016,3,7,6,0,0,-0.9216667
2016,3,7,6,30,0,-0.855
2016,3,7,7,0,0,-0.8463333
2016,3,7,7,30,0,-0.834
2016,3,7,8,0,0,-0.84433335
2016,3,7,8,30,0,-0.851
2016,3,7,9,0,0,-0.7953333
2016,3,7,9,30,0,-0.7593333
2016,3,7,10,0,0,-0.724
2016,3,7,10,30,0,-0.6623333
2016,3,7,11,0,0,-0.5793333
2016,3,7,11,30,0,-0.509
2016,3,7,12,0,0,-0.47966668
2016,3,7,12,30,0,-0.40566668
2016,3,7,13,0,0,-0.33833334
2016,3,7,13,30,0,-0.29966667
2016,3,7,14,0,0,-0.298
2016,3,7,14,30,0,-0.275
2016,3,7,15,0,0,-0.24166666
2016,3,7,15,30,0,-0.17
2016,3,7,16,0,0,-0.149
2016,3,7,16,30,0,-0.119
2016,3,7,17,0,0,-0.13233334
2016,3,7,17,30,0,-0.15766667
2016,3,7,18,0,0,-0.135
2016,3,7,18,30,0,-0.09
2016,3,7,19,0,0,-0.026666667
2016,3,7,19,30,0,0.045
2016,3,7,20,0,0,0.031666666
2016,3,7,20,30,0,0.09066667
2016,3,7,21,0,0,0.22033334
2016,3,7,21,30,0,0.268
2016,3,7,22,0,0,0.25966668
2016,3,7,22,30,0,0.214
2016,3,7,23,0,0,0.227
2016,3,7,23,30,0,0.21833333
2016,3,8,0,0,0,0.17233333
2016,3,8,0,30,0,0.156
2016,3,8,1,0,0,0.21433334
2016,3,8,1,30,0,0.16333333
2016,3,8,2,0,0,0.16233334
2016,3,8,2,30,0,0.13866666
2016,3,8,3,0,0,0.094
2016,3,8,3,30,0,0.059333332
2016,3,8,4,0,0,0.019
2016,3,8,4,30,0,-0.025333334
2016,3,8,5,0,0,-0.073
2016,3,8,5,30,0,-0.086333334
2016,3,8,6,0,0,-0.13733333
2016,3,8,6,30,0,-0.204
2016,3,8,7,0,0,-0.239
2016,3,8,7,30,0,-0.22
2016,3,8,8,0,0,-0.18666667
2016,3,8,8,30,0,-0.16566667
2016,3,8,9,0,0,0.005
2016,3,8,9,30,0,0.33133334
2016,3,8,10,0,0,0.549
2016,3,8,10,30,0,1.012
2016,3,8,11,0,0,1.466
2016,3,8,11,30,0,1.823
2016,3,8,12,0,0,2.1873333
2016,3,8,12,30,0,2.447
2016,3,8,13,0,0,2.7453334
2016,3,8,13,30,0,3.0826666
2016,3,8,14,0,0,3.4076667
2016,3,8,14,30,0,3.5866666
2016,3,8,15,0,0,3.7093334
2016,3,8,15,30,0,3.6296666
2016,3,8,16,0,0,3.5276666
2016,3,8,16,30,0,3.1166666
2016,3,8,17,0,0,2.684
2016,3,8,17,30,0,2.5763333
2016,3,8,18,0,0,1.7163334
2016,3,8,18,30,0,0.58666664
2016,3,8,19,0,0,-0.075
2016,3,8,19,30,0,-0.23133333
2016,3,8,20,0,0,-0.33933333
2016,3,8,20,30,0,-0.339
2016,3,8,21,0,0,-0.37033334
2016,3,8,21,30,0,-0.42033333
2016,3,8,22,0,0,-0.333
2016,3,8,22,30,0,-0.29333332
2016,3,8,23,0,0,-0.16566667
2016,3,8,23,30,0,-0.087
2016,3,9,0,0,0,-0.115666665
2016,3,9,0,30,0,-0.16133334
2016,3,9,1,0,0,-0.197
2016,3,9,1,30,0,-0.34066668
2016,3,9,2,0,0,-0.379
2016,3,9,2,30,0,-0.526
2016,3,9,3,0,0,-0.628
2016,3,9,3,30,0,-0.73333335
2016,3,9,4,0,0,-0.83133334
2016,3,9,4,30,0,-0.9073333
2016,3,9,5,0,0,-1.015
2016,3,9,5,30,0,-1.1263334
2016,3,9,6,0,0,-1.1806667
2016,3,9,6,30,0,-1.1453333
2016,3,9,7,0,0,-1.151
2016,3,9,7,30,0,-1.0406667
2016,3,9,8,0,0,-0.9433333
2016,3,9,8,30,0,-0.73833334
2016,3,9,9,0,0,-0.50766665
2016,3,9,9,30,0,-0.27066666
2016,3,9,10,0,0,0.047666665
2016,3,9,10,30,0,0.35633335
2016,3,9,11,0,0,0.94233334
2016,3,9,11,30,0,1.609
2016,3,9,12,0,0,2.2683334
2016,3,9,12,30,0,2.9463334
2016,3,9,13,0,0,3.2923334
2016,3,9,13,30,0,3.7383332
2016,3,9,14,0,0,3.4753335
2016,3,9,14,30,0,3.092
2016,3,9,15,0,0,2.7713332
2016,3,9,15,30,0,2.2113333
2016,3,9,16,0,0,2.0123334
2016,3,9,16,30,0,2.0043333
2016,3,9,17,0,0,1.8093333
2016,3,9,17,30,0,1.46
2016,3,9,18,0,0,1.1053333
2016,3,9,18,30,0,0.47666666
2016,3,9,19,0,0,0.277
2016,3,9,19,30,0,0.35666665
2016,3,9,20,0,0,0.332
2016,3,9,20,30,0,0.24033333
2016,3,9,21,0,0,0.29666665
2016,3,9,21,30,0,0.302
2016,3,9,22,0,0,0.27033332
2016,3,9,22,30,0,0.21066667
2016,3,9,23,0,0,0.095
2016,3,9,23,30,0,-0.052
2016,3,10,0,0,0,-0.44933334
2016,3,10,0,30,0,-0.8243333
2016,3,10,1,0,0,-0.93633336
2016,3,10,1,30,0,-0.8743333
2016,3,10,2,0,0,-0.704
2016,3,10,2,30,0,-0.5973333
2016,3,10,3,0,0,-0.53
2016,3,10,3,30,0,-0.6166667
2016,3,10,4,0,0,-0.67966664
2016,3,10,4,30,0,-0.6386667
2016,3,10,5,0,0,-0.73066664
2016,3,10,5,30,0,-0.683
2016,3,10,6,0,0,-0.53866667
2016,3,10,6,30,0,-0.464
2016,3,10,7,0,0,-0.41866666
2016,3,10,7,30,0,-0.38766667
2016,3,10,8,0,0,-0.325
2016,3,10,8,30,0,-0.22533333
2016,3,10,9,0,0,-0.15066667
2016,3,10,9,30,0,0.014333333
2016,3,10,10,0,0,0.241
2016,3,10,10,30,0,0.25133333
2016,3,10,11,0,0,0.62666667
2016,3,10,11,30,0,1.0873333
2016,3,10,12,0,0,1.6823334
2016,3,10,12,30,0,2.0696666
2016,3,10,13,0,0,2.0123334
2016,3,10,13,30,0,1.696
2016,3,10,14,0,0,1.5556667
2016,3,10,14,30,0,1.5556667
2016,3,10,15,0,0,1.324
2016,3,10,15,30,0,1.2416667
2016,3,10,16,0,0,1.1843333
2016,3,10,16,30,0,1.1843333
2016,3,10,17,0,0,1.0443333
2016,3,10,17,30,0,0.838
2016,3,10,18,0,0,0.6486667
2016,3,10,18,30,0,0.48366666
2016,3,10,19,0,0,0.32266667
2016,3,10,19,30,0,0.187
2016,3,10,20,0,0,0.09866667
2016,3,10,20,30,0,-0.11033333
2016,3,10,21,0,0,-0.201
2016,3,10,21,30,0,-0.35766667
2016,3,10,22,0,0,-0.45233333
2016,3,10,22,30,0,-0.5046667
2016,3,10,23,0,0,-0.64066666
2016,3,10,23,30,0,-0.869
2016,3,11,0,0,0,-0.93233335
2016,3,11,0,30,0,-0.995
2016,3,11,1,0,0,-1.018
2016,3,11,1,30,0,-1.0273334
2016,3,11,2,0,0,-0.98966664
2016,3,11,2,30,0,-0.9776667
2016,3,11,3,0,0,-0.99766666
2016,3,11,3,30,0,-1.1163334
2016,3,11,4,0,0,-1.1493334
2016,3,11,4,30,0,-1.15
2016,3,11,5,0,0,-1.1983334
2016,3,11,5,30,0,-1.326
2016,3,11,6,0,0,-1.3026667
2016,3,11,6,30,0,-1.3366667
2016,3,11,7,0,0,-1.504
2016,3,11,7,30,0,-1.256
2016,3,11,8,0,0,-1.097
2016,3,11,8,30,0,-0.96965516
2016,3,11,9,0,0,-0.60033333
2016,3,11,9,30,0,-0.41266668
2016,3,11,10,0,0,-0.388
2016,3,11,10,30,0,-0.25633332
2016,3,11,11,0,0,0.28166667
2016,3,11,11,30,0,1.1986667
2016,3,11,12,0,0,1.1823334
2016,3,11,12,30,0,1.3353333
2016,3,11,13,0,0,1.499
2016,3,11,13,30,0,1.8593333
2016,3,11,14,0,0,2.0933332
2016,3,11,14,30,0,2.3673334
2016,3,11,15,0,0,2.5496666
2016,3,11,15,30,0,2.6346667
2016,3,11,16,0,0,2.711
2016,3,11,16,30,0,2.479
2016,3,11,17,0,0,1.9266666
2016,3,11,17,30,0,1.6773334
2016,3,11,18,0,0,1.2603333
2016,3,11,18,30,0,0.732
2016,3,11,19,0,0,0.30466667
2016,3,11,19,30,0,-0.037666667
2016,3,11,20,0,0,-0.505
2016,3,11,20,30,0,-0.7736667
2016,3,11,21,0,0,-1.1333333
2016,3,11,21,30,0,-1.4933333
2016,3,11,22,0,0,-1.8556666
2016,3,11,22,30,0,-2.0283334
2016,3,11,23,0,0,-2.0373333
2016,3,11,23,30,0,-2.11
2016,3,12,0,0,0,-2.2536666
2016,3,12,0,30,0,-2.286
2016,3,12,1,0,0,-2.522
2016,3,12,1,30,0,-2.767
2016,3,12,2,0,0,-3.0063334
2016,3,12,2,30,0,-3.174
2016,3,12,3,0,0,-3.3143334
2016,3,12,3,30,0,-3.524
2016,3,12,4,0,0,-3.7143333
2016,3,12,4,30,0,-3.8546667
2016,3,12,5,0,0,-3.9663334
2016,3,12,5,30,0,-4.205333
2016,3,12,6,0,0,-4.195
2016,3,12,6,30,0,-4.410333
2016,3,12,7,0,0,-4.567
2016,3,12,7,30,0,-4.634
2016,3,12,8,0,0,-4.362
2016,3,12,8,30,0,-3.704
2016,3,12,9,0,0,-2.943
2016,3,12,9,30,0,-2.2756667
2016,3,12,10,0,0,-1.2633333
2016,3,12,10,30,0,-0.611
2016,3,12,11,0,0,0.44366667
2016,3,12,11,30,0,1.4066666
2016,3,12,12,0,0,2.3803334
2016,3,12,12,30,0,3.017
2016,3,12,13,0,0,3.4053333
2016,3,12,13,30,0,3.829
2016,3,12,14,0,0,4.022
2016,3,12,14,30,0,4.138
2016,3,12,15,0,0,4.2046666
2016,3,12,15,30,0,4.105
2016,3,12,16,0,0,4.0456667
2016,3,12,16,30,0,3.7626667
2016,3,12,17,0,0,3.1956666
