Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.ET_gapf
2016,1,17,20,0,0,-0.034
2016,1,17,20,30,0,0.085
2016,1,17,21,0,0,-0.056
2016,1,17,21,30,0,0.106
2016,1,17,22,0,0,0.089
2016,1,17,22,30,0,0.1
2016,1,17,23,0,0,0.037
2016,1,17,23,30,0,0.119
2016,1,18,0,0,0,0.082
2016,1,18,0,30,0,0.101
2016,1,18,1,0,0,0.049
2016,1,18,1,30,0,0.094
2016,1,18,2,0,0,0.096
2016,1,18,2,30,0,0.139
2016,1,18,3,0,0,0.068
2016,1,18,3,30,0,0.11
2016,1,18,4,0,0,0.111
2016,1,18,4,30,0,0.118
2016,1,18,5,0,0,0.122
2016,1,18,5,30,0,0.159
2016,1,18,6,0,0,0.118
2016,1,18,6,30,0,0.109
2016,1,18,7,0,0,0.114
2016,1,18,7,30,0,0.144
2016,1,18,8,0,0,0.143
2016,1,18,8,30,0,0.135
2016,1,18,9,0,0,0.136
2016,1,18,9,30,0,0.129
2016,1,18,10,0,0,0.152
2016,1,18,10,30,0,0.16
2016,1,18,11,0,0,0.214
2016,1,18,11,30,0,0.245
2016,1,18,12,0,0,0.295
2016,1,18,12,30,0,0.242
2016,1,18,13,0,0,0.221
2016,1,18,13,30,0,0.19
2016,1,18,14,0,0,0.206
2016,1,18,14,30,0,0.206
2016,1,18,15,0,0,0.178
2016,1,18,15,30,0,0.169
2016,1,18,16,0,0,0.169
2016,1,18,16,30,0,0.168
2016,1,18,17,0,0,0.16
2016,1,18,17,30,0,0.162
2016,1,18,18,0,0,0.158
2016,1,18,18,30,0,0.154
2016,1,18,19,0,0,0.159
2016,1,18,19,30,0,0.174
2016,1,18,20,0,0,0.165
2016,1,18,20,30,0,0.175
2016,1,18,21,0,0,0.15
2016,1,18,21,30,0,0.173
2016,1,18,22,0,0,0.162
2016,1,18,22,30,0,0.168
2016,1,18,23,0,0,0.164
2016,1,18,23,30,0,0.163
2016,1,19,0,0,0,0.131
2016,1,19,0,30,0,0.132
2016,1,19,1,0,0,0.112
2016,1,19,1,30,0,0.119
2016,1,19,2,0,0,0.126
2016,1,19,2,30,0,0.123
2016,1,19,3,0,0,0.12
2016,1,19,3,30,0,0.13
2016,1,19,4,0,0,0.124
2016,1,19,4,30,0,0.107
2016,1,19,5,0,0,0.132
2016,1,19,5,30,0,0.119
2016,1,19,6,0,0,0.128
2016,1,19,6,30,0,0.113
2016,1,19,7,0,0,0.121
2016,1,19,7,30,0,0.129
2016,1,19,8,0,0,0.13
2016,1,19,8,30,0,0.111
2016,1,19,9,0,0,0.1
2016,1,19,9,30,0,0.114
2016,1,19,10,0,0,0.159
2016,1,19,10,30,0,0.203
2016,1,19,11,0,0,0.227
2016,1,19,11,30,0,0.236
2016,1,19,12,0,0,0.252
2016,1,19,12,30,0,-0.014
2016,1,19,13,0,0,-0.061
2016,1,19,13,30,0,-0.085
2016,1,19,14,0,0,-0.094
2016,1,19,14,30,0,-0.132
2016,1,19,15,0,0,-0.13
2016,1,19,15,30,0,-0.121
2016,1,19,16,0,0,-0.135
2016,1,19,16,30,0,-0.095
2016,1,19,17,0,0,0.027
2016,1,19,17,30,0,-0.082
2016,1,19,18,0,0,-0.092
2016,1,19,18,30,0,-0.074
2016,1,19,19,0,0,-0.142
2016,1,19,19,30,0,-0.082
2016,1,19,20,0,0,-0.054
2016,1,19,20,30,0,-0.048
2016,1,19,21,0,0,0.003
2016,1,19,21,30,0,0.003
2016,1,19,22,0,0,-0.075
2016,1,19,22,30,0,-0.031
2016,1,19,23,0,0,-0.028
2016,1,19,23,30,0,-0.052
2016,1,20,0,0,0,-0.096
2016,1,20,0,30,0,-0.084
2016,1,20,1,0,0,-0.048
2016,1,20,1,30,0,-0.046
2016,1,20,2,0,0,-0.04
2016,1,20,2,30,0,-0.053
2016,1,20,3,0,0,-0.078
2016,1,20,3,30,0,0.069
2016,1,20,4,0,0,0.047
2016,1,20,4,30,0,-0.008
2016,1,20,5,0,0,-0.093
2016,1,20,5,30,0,0.088
2016,1,20,6,0,0,0.082
2016,1,20,6,30,0,0.093
2016,1,20,7,0,0,0.088
2016,1,20,7,30,0,0.097
2016,1,20,8,0,0,0.116
2016,1,20,8,30,0,0.116
2016,1,20,9,0,0,0.089
2016,1,20,9,30,0,0.11
2016,1,20,10,0,0,0.135
2016,1,20,10,30,0,0.148
2016,1,20,11,0,0,0.203
2016,1,20,11,30,0,0.216
2016,1,20,12,0,0,0.192
2016,1,20,12,30,0,0.007
2016,1,20,13,0,0,-0.021
2016,1,20,13,30,0,-0.008
2016,1,20,14,0,0,0.02
2016,1,20,14,30,0,0.025
2016,1,20,15,0,0,0.068
2016,1,20,15,30,0,0.013
2016,1,20,16,0,0,0.029
2016,1,20,16,30,0,0.006
2016,1,20,17,0,0,0.082
2016,1,20,17,30,0,-0.021
2016,1,20,18,0,0,-0.069
2016,1,20,18,30,0,0.007
2016,1,20,19,0,0,0.032
2016,1,20,19,30,0,0.002
2016,1,20,20,0,0,0.036
2016,1,20,20,30,0,0.019
2016,1,20,21,0,0,-0.002
2016,1,20,21,30,0,0.032
2016,1,20,22,0,0,0.028
2016,1,20,22,30,0,0.02
2016,1,20,23,0,0,0.007
2016,1,20,23,30,0,0.008
2016,1,21,0,0,0,0.013
2016,1,21,0,30,0,0.01
2016,1,21,1,0,0,-0.05
2016,1,21,1,30,0,-0.02
2016,1,21,2,0,0,0.02
2016,1,21,2,30,0,0.02
2016,1,21,3,0,0,-0.041
2016,1,21,3,30,0,-0.132
2016,1,21,4,0,0,-0.014
2016,1,21,4,30,0,-0.034
2016,1,21,5,0,0,0.047
2016,1,21,5,30,0,0.031
2016,1,21,6,0,0,0.038
2016,1,21,6,30,0,0.031
2016,1,21,7,0,0,0.04
2016,1,21,7,30,0,0.031
2016,1,21,8,0,0,0.044
2016,1,21,8,30,0,0.036
2016,1,21,9,0,0,0.027
2016,1,21,9,30,0,0.057
2016,1,21,10,0,0,0.085
2016,1,21,10,30,0,0.102
2016,1,21,11,0,0,0.098
2016,1,21,11,30,0,0.158
2016,1,21,12,0,0,0.178
2016,1,21,12,30,0,0.167
2016,1,21,13,0,0,0.143
2016,1,21,13,30,0,-0.027
2016,1,21,14,0,0,-0.011
2016,1,21,14,30,0,-0.027
2016,1,21,15,0,0,-0.119
2016,1,21,15,30,0,-0.111
2016,1,21,16,0,0,-0.072
2016,1,21,16,30,0,-0.062
2016,1,21,17,0,0,-0.032
2016,1,21,17,30,0,-0.059
2016,1,21,18,0,0,-0.028
2016,1,21,18,30,0,0.036
2016,1,21,19,0,0,0.043
2016,1,21,19,30,0,0.047
2016,1,21,20,0,0,0.038
2016,1,21,20,30,0,0.044
2016,1,21,21,0,0,0.035
2016,1,21,21,30,0,0.034
2016,1,21,22,0,0,0.019
2016,1,21,22,30,0,-0.001
2016,1,21,23,0,0,0.01
2016,1,21,23,30,0,0.003
2016,1,22,0,0,0,-0.016
2016,1,22,0,30,0,-0.002
2016,1,22,1,0,0,0.019
2016,1,22,1,30,0,0.031
2016,1,22,2,0,0,0.029
2016,1,22,2,30,0,0.024
2016,1,22,3,0,0,0.011
2016,1,22,3,30,0,0.024
2016,1,22,4,0,0,0.0
2016,1,22,4,30,0,-0.07
2016,1,22,5,0,0,0.011
2016,1,22,5,30,0,0.023
2016,1,22,6,0,0,0.007
2016,1,22,6,30,0,0.015
2016,1,22,7,0,0,0.025
2016,1,22,7,30,0,0.019
2016,1,22,8,0,0,0.012
2016,1,22,8,30,0,0.032
2016,1,22,9,0,0,0.027
2016,1,22,9,30,0,0.027
2016,1,22,10,0,0,0.045
2016,1,22,10,30,0,0.049
2016,1,22,11,0,0,0.043
2016,1,22,11,30,0,0.041
2016,1,22,12,0,0,0.04
2016,1,22,12,30,0,0.03
2016,1,22,13,0,0,0.024
2016,1,22,13,30,0,0.027
2016,1,22,14,0,0,0.024
2016,1,22,14,30,0,0.024
2016,1,22,15,0,0,0.022
2016,1,22,15,30,0,0.022
2016,1,22,16,0,0,0.023
2016,1,22,16,30,0,0.021
2016,1,22,17,0,0,0.023
2016,1,22,17,30,0,0.021
2016,1,22,18,0,0,0.022
2016,1,22,18,30,0,0.021
2016,1,22,19,0,0,0.016
2016,1,22,19,30,0,0.02
2016,1,22,20,0,0,0.019
2016,1,22,20,30,0,0.02
2016,1,22,21,0,0,0.017
2016,1,22,21,30,0,0.019
2016,1,22,22,0,0,0.017
2016,1,22,22,30,0,0.019
2016,1,22,23,0,0,0.019
2016,1,22,23,30,0,0.017
2016,1,23,0,0,0,-0.021
2016,1,23,0,30,0,-0.022
2016,1,23,1,0,0,-0.021
2016,1,23,1,30,0,-0.021
2016,1,23,2,0,0,-0.021
2016,1,23,2,30,0,-0.021
2016,1,23,3,0,0,-0.021
2016,1,23,3,30,0,0.201
2016,1,23,4,0,0,-0.021
2016,1,23,4,30,0,-0.109
2016,1,23,5,0,0,-0.118
2016,1,23,5,30,0,-0.108
2016,1,23,6,0,0,-0.05
2016,1,23,6,30,0,-0.021
2016,1,23,7,0,0,-0.183
2016,1,23,7,30,0,-0.021
2016,1,23,8,0,0,-0.131
2016,1,23,8,30,0,-0.02
2016,1,23,9,0,0,-0.034
2016,1,23,9,30,0,-0.041
2016,1,23,10,0,0,0.052
2016,1,23,10,30,0,0.111
2016,1,23,11,0,0,0.118
2016,1,23,11,30,0,0.145
2016,1,23,12,0,0,0.085
2016,1,23,12,30,0,0.084
2016,1,23,13,0,0,0.099
2016,1,23,13,30,0,0.104
2016,1,23,14,0,0,0.124
2016,1,23,14,30,0,0.115
2016,1,23,15,0,0,0.092
2016,1,23,15,30,0,0.047
2016,1,23,16,0,0,0.057
2016,1,23,16,30,0,0.018
2016,1,23,17,0,0,-0.017
2016,1,23,17,30,0,-0.042
2016,1,23,18,0,0,-0.083
2016,1,23,18,30,0,-0.127
2016,1,23,19,0,0,-0.157
2016,1,23,19,30,0,-0.169
2016,1,23,20,0,0,-0.147
2016,1,23,20,30,0,0.258
2016,1,23,21,0,0,-0.091
2016,1,23,21,30,0,-0.037
2016,1,23,22,0,0,0.071
2016,1,23,22,30,0,-0.115
2016,1,23,23,0,0,0.0
2016,1,23,23,30,0,-0.12
2016,1,24,0,0,0,-0.13
2016,1,24,0,30,0,-0.16
2016,1,24,1,0,0,-0.194
2016,1,24,1,30,0,-0.158
2016,1,24,2,0,0,-0.165
2016,1,24,2,30,0,-0.129
2016,1,24,3,0,0,-0.1
2016,1,24,3,30,0,-0.101
2016,1,24,4,0,0,-0.053
2016,1,24,4,30,0,-0.094
2016,1,24,5,0,0,-0.104
2016,1,24,5,30,0,-0.083
2016,1,24,6,0,0,-0.019
2016,1,24,6,30,0,-0.108
2016,1,24,7,0,0,-0.16
2016,1,24,7,30,0,-0.058
2016,1,24,8,0,0,-0.091
2016,1,24,8,30,0,-0.086
2016,1,24,9,0,0,-0.072
2016,1,24,9,30,0,-0.063
2016,1,24,10,0,0,-0.084
2016,1,24,10,30,0,0.03
2016,1,24,11,0,0,0.018
2016,1,24,11,30,0,-0.001
2016,1,24,12,0,0,-0.028
2016,1,24,12,30,0,0.032
2016,1,24,13,0,0,0.014
2016,1,24,13,30,0,-0.023
2016,1,24,14,0,0,0.054
2016,1,24,14,30,0,0.025
2016,1,24,15,0,0,-0.034
2016,1,24,15,30,0,-0.041
2016,1,24,16,0,0,-0.098
2016,1,24,16,30,0,-0.115
2016,1,24,17,0,0,-0.074
2016,1,24,17,30,0,-0.114
2016,1,24,18,0,0,-0.125
2016,1,24,18,30,0,-0.106
2016,1,24,19,0,0,-0.078
2016,1,24,19,30,0,-0.098
2016,1,24,20,0,0,-0.053
2016,1,24,20,30,0,-0.083
2016,1,24,21,0,0,-0.061
2016,1,24,21,30,0,-0.09
2016,1,24,22,0,0,-0.021
2016,1,24,22,30,0,-0.038
2016,1,24,23,0,0,-0.018
2016,1,24,23,30,0,-0.027
2016,1,25,0,0,0,-0.015
2016,1,25,0,30,0,-0.053
2016,1,25,1,0,0,-0.038
2016,1,25,1,30,0,-0.087
2016,1,25,2,0,0,-0.076
2016,1,25,2,30,0,-0.054
2016,1,25,3,0,0,-0.043
2016,1,25,3,30,0,-0.049
2016,1,25,4,0,0,-0.05
2016,1,25,4,30,0,-0.038
2016,1,25,5,0,0,-0.018
2016,1,25,5,30,0,0.011
2016,1,25,6,0,0,-0.006
2016,1,25,6,30,0,-0.003
2016,1,25,7,0,0,0.122
2016,1,25,7,30,0,-0.079
2016,1,25,8,0,0,-0.118
2016,1,25,8,30,0,-0.03
2016,1,25,9,0,0,-0.061
2016,1,25,9,30,0,-0.054
2016,1,25,10,0,0,-0.07
2016,1,25,10,30,0,0.061
2016,1,25,11,0,0,0.265
2016,1,25,11,30,0,0.096
2016,1,25,12,0,0,0.108
2016,1,25,12,30,0,0.159
2016,1,25,13,0,0,0.107
2016,1,25,13,30,0,0.072
2016,1,25,14,0,0,0.438
2016,1,25,14,30,0,-0.345
2016,1,25,15,0,0,0.063
2016,1,25,15,30,0,0.044
2016,1,25,16,0,0,0.114
2016,1,25,16,30,0,-0.005
2016,1,25,17,0,0,0.158
2016,1,25,17,30,0,0.097
2016,1,25,18,0,0,-0.012
2016,1,25,18,30,0,-0.045
2016,1,25,19,0,0,-0.045
2016,1,25,19,30,0,0.048
2016,1,25,20,0,0,-0.059
2016,1,25,20,30,0,0.029
2016,1,25,21,0,0,-0.069
2016,1,25,21,30,0,0.03
2016,1,25,22,0,0,0.03
2016,1,25,22,30,0,0.03
2016,1,25,23,0,0,0.03
2016,1,25,23,30,0,0.03
2016,1,26,0,0,0,0.054
2016,1,26,0,30,0,0.054
2016,1,26,1,0,0,0.055
2016,1,26,1,30,0,0.054
2016,1,26,2,0,0,0.055
2016,1,26,2,30,0,0.055
2016,1,26,3,0,0,0.055
2016,1,26,3,30,0,0.053
2016,1,26,4,0,0,0.055
2016,1,26,4,30,0,0.054
2016,1,26,5,0,0,0.06
2016,1,26,5,30,0,0.057
2016,1,26,6,0,0,0.055
2016,1,26,6,30,0,0.056
2016,1,26,7,0,0,0.061
2016,1,26,7,30,0,0.069
2016,1,26,8,0,0,0.086
2016,1,26,8,30,0,0.068
2016,1,26,9,0,0,0.058
2016,1,26,9,30,0,0.054
2016,1,26,10,0,0,0.072
2016,1,26,10,30,0,0.072
2016,1,26,11,0,0,0.072
2016,1,26,11,30,0,0.077
2016,1,26,12,0,0,0.078
2016,1,26,12,30,0,0.073
2016,1,26,13,0,0,0.054
2016,1,26,13,30,0,0.012
2016,1,26,14,0,0,0.535
2016,1,26,14,30,0,0.089
2016,1,26,15,0,0,0.13
2016,1,26,15,30,0,0.012
2016,1,26,16,0,0,0.141
2016,1,26,16,30,0,0.09
2016,1,26,17,0,0,-0.011
2016,1,26,17,30,0,0.121
2016,1,26,18,0,0,0.144
2016,1,26,18,30,0,0.057
2016,1,26,19,0,0,-0.148
2016,1,26,19,30,0,-0.172
2016,1,26,20,0,0,-0.276
2016,1,26,20,30,0,-0.284
2016,1,26,21,0,0,-0.203
2016,1,26,21,30,0,-0.121
2016,1,26,22,0,0,0.292
2016,1,26,22,30,0,0.119
2016,1,26,23,0,0,0.144
2016,1,26,23,30,0,0.143
2016,1,27,0,0,0,0.202
2016,1,27,0,30,0,0.069
2016,1,27,1,0,0,0.055
2016,1,27,1,30,0,0.072
2016,1,27,2,0,0,0.075
2016,1,27,2,30,0,-0.053
2016,1,27,3,0,0,0.037
2016,1,27,3,30,0,0.189
2016,1,27,4,0,0,-0.193
2016,1,27,4,30,0,-0.141
2016,1,27,5,0,0,-0.099
2016,1,27,5,30,0,0.195
2016,1,27,6,0,0,0.14
2016,1,27,6,30,0,0.125
2016,1,27,7,0,0,-0.106
2016,1,27,7,30,0,0.114
2016,1,27,8,0,0,-0.102
2016,1,27,8,30,0,0.081
2016,1,27,9,0,0,-0.142
2016,1,27,9,30,0,-0.137
2016,1,27,10,0,0,-0.143
2016,1,27,10,30,0,0.218
2016,1,27,11,0,0,0.084
2016,1,27,11,30,0,0.203
2016,1,27,12,0,0,-0.117
2016,1,27,12,30,0,0.138
2016,1,27,13,0,0,-0.078
2016,1,27,13,30,0,-0.085
2016,1,27,14,0,0,0.153
2016,1,27,14,30,0,0.108
2016,1,27,15,0,0,-0.115
2016,1,27,15,30,0,0.152
2016,1,27,16,0,0,-0.111
2016,1,27,16,30,0,-0.053
2016,1,27,17,0,0,0.046
2016,1,27,17,30,0,-0.106
2016,1,27,18,0,0,0.125
2016,1,27,18,30,0,0.088
2016,1,27,19,0,0,0.059
2016,1,27,19,30,0,-0.049
2016,1,27,20,0,0,-0.093
2016,1,27,20,30,0,-0.116
2016,1,27,21,0,0,-0.138
2016,1,27,21,30,0,-0.075
2016,1,27,22,0,0,-0.149
2016,1,27,22,30,0,-0.036
2016,1,27,23,0,0,-0.155
2016,1,27,23,30,0,-0.128
2016,1,28,0,0,0,-0.095
2016,1,28,0,30,0,-0.201
2016,1,28,1,0,0,-0.349
2016,1,28,1,30,0,-0.045
2016,1,28,2,0,0,0.1
2016,1,28,2,30,0,-0.133
2016,1,28,3,0,0,-0.221
2016,1,28,3,30,0,-0.338
2016,1,28,4,0,0,-0.318
2016,1,28,4,30,0,-0.271
2016,1,28,5,0,0,-0.231
2016,1,28,5,30,0,-0.296
2016,1,28,6,0,0,-0.243
2016,1,28,6,30,0,-0.179
2016,1,28,7,0,0,-0.122
2016,1,28,7,30,0,-0.102
2016,1,28,8,0,0,-0.023
2016,1,28,8,30,0,0.025
2016,1,28,9,0,0,0.091
2016,1,28,9,30,0,0.131
2016,1,28,10,0,0,-0.082
2016,1,28,10,30,0,0.093
2016,1,28,11,0,0,0.064
2016,1,28,11,30,0,0.1
2016,1,28,12,0,0,0.026
2016,1,28,12,30,0,0.044
2016,1,28,13,0,0,0.124
2016,1,28,13,30,0,0.009
2016,1,28,14,0,0,-0.061
2016,1,28,14,30,0,-0.157
2016,1,28,15,0,0,-0.021
2016,1,28,15,30,0,-0.089
2016,1,28,16,0,0,-0.111
2016,1,28,16,30,0,0.089
2016,1,28,17,0,0,0.183
2016,1,28,17,30,0,0.247
2016,1,28,18,0,0,0.106
2016,1,28,18,30,0,0.102
2016,1,28,19,0,0,0.447
2016,1,28,19,30,0,0.097
2016,1,28,20,0,0,0.09
2016,1,28,20,30,0,0.556
2016,1,28,21,0,0,0.835
2016,1,28,21,30,0,0.735
2016,1,28,22,0,0,0.986
2016,1,28,22,30,0,0.903
2016,1,28,23,0,0,0.894
2016,1,28,23,30,0,0.439
2016,1,29,0,0,0,0.424
2016,1,29,0,30,0,0.754
2016,1,29,1,0,0,0.966
2016,1,29,1,30,0,0.451
2016,1,29,2,0,0,0.593
2016,1,29,2,30,0,-0.257
2016,1,29,3,0,0,0.573
2016,1,29,3,30,0,0.237
2016,1,29,4,0,0,0.007
2016,1,29,4,30,0,0.072
2016,1,29,5,0,0,0.187
2016,1,29,5,30,0,0.042
2016,1,29,6,0,0,0.043
2016,1,29,6,30,0,0.208
2016,1,29,7,0,0,-0.126
2016,1,29,7,30,0,0.129
2016,1,29,8,0,0,0.197
2016,1,29,8,30,0,0.073
2016,1,29,9,0,0,0.072
2016,1,29,9,30,0,0.074
2016,1,29,10,0,0,0.151
2016,1,29,10,30,0,0.181
2016,1,29,11,0,0,0.205
2016,1,29,11,30,0,0.703
2016,1,29,12,0,0,0.436
2016,1,29,12,30,0,0.359
2016,1,29,13,0,0,0.614
2016,1,29,13,30,0,0.603
2016,1,29,14,0,0,0.452
2016,1,29,14,30,0,0.176
2016,1,29,15,0,0,0.231
2016,1,29,15,30,0,-0.028
2016,1,29,16,0,0,0.13
2016,1,29,16,30,0,-0.018
2016,1,29,17,0,0,0.165
2016,1,29,17,30,0,0.118
2016,1,29,18,0,0,0.067
2016,1,29,18,30,0,0.128
2016,1,29,19,0,0,0.181
2016,1,29,19,30,0,0.163
2016,1,29,20,0,0,-0.228
2016,1,29,20,30,0,0.186
2016,1,29,21,0,0,0.176
2016,1,29,21,30,0,-0.277
2016,1,29,22,0,0,0.188
2016,1,29,22,30,0,0.085
2016,1,29,23,0,0,-0.148
2016,1,29,23,30,0,0.134
2016,1,30,0,0,0,0.446
2016,1,30,0,30,0,0.622
2016,1,30,1,0,0,-0.38
2016,1,30,1,30,0,-0.145
2016,1,30,2,0,0,-0.344
2016,1,30,2,30,0,0.103
2016,1,30,3,0,0,-0.337
2016,1,30,3,30,0,0.056
2016,1,30,4,0,0,0.201
2016,1,30,4,30,0,0.091
2016,1,30,5,0,0,-0.494
2016,1,30,5,30,0,0.0
2016,1,30,6,0,0,0.532
2016,1,30,6,30,0,0.897
2016,1,30,7,0,0,0.921
2016,1,30,7,30,0,0.966
2016,1,30,8,0,0,0.809
2016,1,30,8,30,0,0.603
2016,1,30,9,0,0,0.536
2016,1,30,9,30,0,0.849
2016,1,30,10,0,0,0.659
2016,1,30,10,30,0,0.636
2016,1,30,11,0,0,0.609
2016,1,30,11,30,0,0.406
2016,1,30,12,0,0,0.419
2016,1,30,12,30,0,0.368
2016,1,30,13,0,0,0.576
2016,1,30,13,30,0,0.379
2016,1,30,14,0,0,0.378
2016,1,30,14,30,0,0.358
2016,1,30,15,0,0,0.223
2016,1,30,15,30,0,0.186
2016,1,30,16,0,0,0.241
2016,1,30,16,30,0,-0.016
2016,1,30,17,0,0,0.323
2016,1,30,17,30,0,-0.149
2016,1,30,18,0,0,0.173
2016,1,30,18,30,0,0.185
2016,1,30,19,0,0,0.173
2016,1,30,19,30,0,0.962
2016,1,30,20,0,0,-0.384
2016,1,30,20,30,0,0.364
2016,1,30,21,0,0,-0.197
2016,1,30,21,30,0,0.091
2016,1,30,22,0,0,0.041
2016,1,30,22,30,0,-0.296
2016,1,30,23,0,0,-0.301
2016,1,30,23,30,0,0.399
2016,1,31,0,0,0,0.541
2016,1,31,0,30,0,0.163
2016,1,31,1,0,0,0.246
2016,1,31,1,30,0,0.324
2016,1,31,2,0,0,0.222
2016,1,31,2,30,0,0.241
2016,1,31,3,0,0,0.274
2016,1,31,3,30,0,0.269
2016,1,31,4,0,0,0.121
2016,1,31,4,30,0,0.076
2016,1,31,5,0,0,0.269
2016,1,31,5,30,0,0.437
2016,1,31,6,0,0,0.261
2016,1,31,6,30,0,0.347
2016,1,31,7,0,0,0.298
2016,1,31,7,30,0,0.279
2016,1,31,8,0,0,0.162
2016,1,31,8,30,0,0.207
2016,1,31,9,0,0,0.098
2016,1,31,9,30,0,-0.013
2016,1,31,10,0,0,0.253
2016,1,31,10,30,0,0.199
2016,1,31,11,0,0,0.282
2016,1,31,11,30,0,0.369
2016,1,31,12,0,0,0.488
2016,1,31,12,30,0,0.669
2016,1,31,13,0,0,0.263
2016,1,31,13,30,0,0.251
2016,1,31,14,0,0,0.352
2016,1,31,14,30,0,0.483
2016,1,31,15,0,0,0.193
2016,1,31,15,30,0,0.206
2016,1,31,16,0,0,0.149
2016,1,31,16,30,0,0.249
2016,1,31,17,0,0,-0.294
2016,1,31,17,30,0,0.034
2016,1,31,18,0,0,-0.031
2016,1,31,18,30,0,-0.095
2016,1,31,19,0,0,-0.208
2016,1,31,19,30,0,-0.182
2016,1,31,20,0,0,-0.043
2016,1,31,20,30,0,-0.106
2016,1,31,21,0,0,-0.034
2016,1,31,21,30,0,-0.133
2016,1,31,22,0,0,-0.107
2016,1,31,22,30,0,-0.082
2016,1,31,23,0,0,-0.161
2016,1,31,23,30,0,-0.177
2016,2,1,0,0,0,-0.141
2016,2,1,0,30,0,-0.131
2016,2,1,1,0,0,-0.256
2016,2,1,1,30,0,-0.077
2016,2,1,2,0,0,-0.172
2016,2,1,2,30,0,-0.149
2016,2,1,3,0,0,-0.246
2016,2,1,3,30,0,0.02
2016,2,1,4,0,0,0.048
2016,2,1,4,30,0,0.038
2016,2,1,5,0,0,-0.121
2016,2,1,5,30,0,-0.007
2016,2,1,6,0,0,0.002
2016,2,1,6,30,0,0.092
2016,2,1,7,0,0,0.099
2016,2,1,7,30,0,0.09
2016,2,1,8,0,0,0.133
2016,2,1,8,30,0,0.148
2016,2,1,9,0,0,0.151
2016,2,1,9,30,0,0.178
2016,2,1,10,0,0,0.214
2016,2,1,10,30,0,0.247
2016,2,1,11,0,0,0.284
2016,2,1,11,30,0,0.306
2016,2,1,12,0,0,0.288
2016,2,1,12,30,0,0.483
2016,2,1,13,0,0,0.563
2016,2,1,13,30,0,0.216
2016,2,1,14,0,0,0.259
2016,2,1,14,30,0,0.143
2016,2,1,15,0,0,0.071
2016,2,1,15,30,0,0.061
2016,2,1,16,0,0,-0.029
2016,2,1,16,30,0,0.059
2016,2,1,17,0,0,0.054
2016,2,1,17,30,0,-0.006
2016,2,1,18,0,0,0.027
2016,2,1,18,30,0,0.051
2016,2,1,19,0,0,0.015
2016,2,1,19,30,0,-0.06
2016,2,1,20,0,0,0.015
2016,2,1,20,30,0,0.009
2016,2,1,21,0,0,-0.079
2016,2,1,21,30,0,0.053
2016,2,1,22,0,0,-0.039
2016,2,1,22,30,0,-0.127
2016,2,1,23,0,0,-0.026
2016,2,1,23,30,0,-0.037
2016,2,2,0,0,0,-0.084
2016,2,2,0,30,0,0.068
2016,2,2,1,0,0,0.116
2016,2,2,1,30,0,0.079
2016,2,2,2,0,0,0.25
2016,2,2,2,30,0,0.627
2016,2,2,3,0,0,0.296
2016,2,2,3,30,0,0.3
2016,2,2,4,0,0,0.335
2016,2,2,4,30,0,0.525
2016,2,2,5,0,0,0.343
2016,2,2,5,30,0,0.369
2016,2,2,6,0,0,0.308
2016,2,2,6,30,0,0.358
2016,2,2,7,0,0,0.245
2016,2,2,7,30,0,0.029
2016,2,2,8,0,0,0.151
2016,2,2,8,30,0,-0.101
2016,2,2,9,0,0,-0.158
2016,2,2,9,30,0,-0.203
2016,2,2,10,0,0,-0.218
2016,2,2,10,30,0,-0.201
2016,2,2,11,0,0,0.037
2016,2,2,11,30,0,0.052
2016,2,2,12,0,0,0.352
2016,2,2,12,30,0,0.294
2016,2,2,13,0,0,0.197
2016,2,2,13,30,0,0.262
2016,2,2,14,0,0,0.211
2016,2,2,14,30,0,0.363
2016,2,2,15,0,0,-0.183
2016,2,2,15,30,0,0.059
2016,2,2,16,0,0,0.085
2016,2,2,16,30,0,0.324
2016,2,2,17,0,0,0.393
2016,2,2,17,30,0,0.295
2016,2,2,18,0,0,0.42
2016,2,2,18,30,0,0.142
2016,2,2,19,0,0,0.351
2016,2,2,19,30,0,0.351
2016,2,2,20,0,0,0.359
2016,2,2,20,30,0,0.371
2016,2,2,21,0,0,0.61
2016,2,2,21,30,0,0.157
2016,2,2,22,0,0,-0.219
2016,2,2,22,30,0,0.458
2016,2,2,23,0,0,0.742
2016,2,2,23,30,0,0.072
2016,2,3,0,0,0,0.39
2016,2,3,0,30,0,0.463
2016,2,3,1,0,0,0.178
2016,2,3,1,30,0,0.117
2016,2,3,2,0,0,0.063
2016,2,3,2,30,0,0.257
2016,2,3,3,0,0,0.035
2016,2,3,3,30,0,0.001
2016,2,3,4,0,0,-0.005
2016,2,3,4,30,0,0.0
2016,2,3,5,0,0,-0.0
2016,2,3,5,30,0,-0.022
2016,2,3,6,0,0,-0.028
2016,2,3,6,30,0,-0.042
2016,2,3,7,0,0,-0.066
2016,2,3,7,30,0,-0.048
2016,2,3,8,0,0,-0.12
2016,2,3,8,30,0,-0.021
2016,2,3,9,0,0,-0.192
2016,2,3,9,30,0,-0.076
2016,2,3,10,0,0,0.14
2016,2,3,10,30,0,-0.104
2016,2,3,11,0,0,0.039
2016,2,3,11,30,0,0.485
2016,2,3,12,0,0,0.752
2016,2,3,12,30,0,0.844
2016,2,3,13,0,0,0.669
2016,2,3,13,30,0,0.811
2016,2,3,14,0,0,0.448
